,Review Rating,Filming Locations,Lat,Lon,Place_id,Location Type
1620,6.8,"Bangkok, Thailand",13.7525438,100.4934734,518a9c7411951f594059799dc36b4d812b40f00103f901b07a0c6100000000c0020792030742616e676b6f6b,city
1621,4.8,"Dublin, Ireland",53.3497645,-6.2602732,51e019c80e850a19c059a1664815c5ac4a40f00101f9011bee100000000000c00208,quarter
1622,6.1,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1623,4.8,"Ufa, Bashkortostan, Russia",54.7261409,55.947499,5111ffb0a547f94b4059dde45c2ff25c4b40f00101f90171a3170000000000c00207920303556661,city
1624,5.8,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1625,4.5,"Mountains of, South Tyrol, Italy",46.3836531,11.5264417,51548039c4890d27405927c1768b1b314740f00103f9012926211702000000c0020192031050697a7a6572696120506cc3a4747a6c,region
1626,5.6,"Georgetown, South Carolina, USA",33.376834,-79.2944965,515512d907d9d253c059ac02b5183cb04040f00101f901c0f5020000000000c00208,region
1627,4.3,"Dunwoody, Georgia, USA",33.9463786,-84.3342686,511a4520a8641555c059305118ef22f94040f00101f90147d2010000000000c00208,region
1628,7.2,"Huntington Beach, California, USA",33.6783336,-118.0000166,51411da04500805dc05994e3a9a2d3d64040f00101f901cf585b0000000000c00208,region
1629,5.9,"West Alexander, Pennsylvania, USA",40.1050733,-80.5078472,515fd78a91802054c0596697b90a730d4440f00103f901154d300900000000c0020792030e5765737420416c6578616e646572,region
1630,4.7,"Maine, USA",45.709097,-68.8590201,51d306712ffa3651c0598a58c4b0c3da4640f00101f90118f8000000000000c0020a,state
1631,4,Indonesia,-2.4833826,117.8902853,5103e7316ffa785d4059c3a453b2f7dd03c0f00101f9016fa6040000000000c0020b,city
1632,4.9,"Lakeview Drive, GSMNP, Bryson City, North Carolina, USA",35.37317875,-83.51527383,5108b7103ffae054c059f5673f52c4af4140f00102f9017253ed3700000000c002019203134c616b657669657720617420466f6e74616e61,region
1633,6.3,"Vernazza, Liguria, Italy",44.1349412,9.6827757,51cc01ccc6945d2340590671d4c045114640f00101f9018ca7000000000000c00208,village
1634,5.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1635,7.4,"Mexico City, Distrito Federal, Mexico",19.4326296,-99.1331785,51f1811dff85c858c05914483fd0c06e3340f00101f9014a00150000000000c00208,neighbourhood
1636,6.3,"Alberta, Canada",55.001251,-115.002136,513b8908ff22c05cc0592d0b26fe28804b40f00101f90112f8050000000000c0020a,town
1637,5.2,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1638,3.4,"California, USA",36.7014631,-118.755997,51f1b73d4162b05dc059e6ecf88ac9594240f00101f9016386020000000000c0020a,city
1639,4.6,"Madrid, Spain",40.4167047,-3.7035825,51a94d9cdcefa00dc059744b619456354440f00101f901c047510000000000c00208,quarter
1640,5.1,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1641,5.6,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1642,4.6,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1643,5.9,"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",51.526895,-0.00958,51adc090d5ad9e83bf5985b69c4b71c34940c00204e203256f70656e7374726565746d61703a7374726565743a706f6c796c696e653a33373536323130,borough
1644,6.4,"Puerta del Sol, Madrid, Spain",40.4167047,-3.7035825,51a94d9cdcefa00dc059744b619456354440f00101f901c047510000000000c00208,quarter
1645,5,"Port McNeill, British Columbia, Canada",50.5893452,-127.0839027,51f3226ea95ec55fc059fc06dca96f4b4940f00101f901f8e4210000000000c00207,town
1646,6.5,South Korea,36.638392,127.6961188,515e08de358dec5f405997033dd4b6514240f00101f9012cb2040000000000c0020b,city
1647,5.2,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1648,5.5,"Langley, British Columbia, Canada",49.1039289,-122.657047,51d63bdc0e0daa5ec059fc4dcd8a4d8d4840f00101f9014a011f0000000000c00208,city
1649,4.9,"North Carolina, USA",35.6729639,-79.0392919,51da5f2cc283c253c059bef15aae23d64140f00101f9012d6b030000000000c0020a,neighbourhood
1650,4,"New Orleans, Louisiana, USA",29.9759983,-90.0782127,517028d76f018556c0599c734b06dbf93d40f00101f9012d03020000000000c00208,region
1651,5.9,"Corsica, France",42.18808965,9.068413771,5185c13d210723224059a8bb575213184540f00101f9016e2c010000000000c0020a,town
1652,5.2,"Copenhagen, Denmark",55.6867243,12.5700724,5158b49487e0232940592beff494e6d74b40f00103f901662ad10000000000c0020792030a436f70656e686167656e,city
1653,3.4,"Arcadia, California, USA",34.1362075,-118.0401497,516e1c0cd091825dc05926fc523f6f114140f00101f90153a7540000000000c00208,city
1654,5.6,"California, USA",36.7014631,-118.755997,51f1b73d4162b05dc059e6ecf88ac9594240f00101f9016386020000000000c0020a,city
1655,5.3,"Independence, Missouri, USA",39.0924792,-94.4137923,518bf5b2927b9a57c059b6c7c15bd68b4340f00101f9013022020000000000c00208,region
1656,5.5,"Lambton Estate, County Durham, England, UK",54.8110774,-1.4502329,51f254d1692734f7bf592ac35d62d1674b40f00102f9013717d60400000000c0020492030d4c616d62746f6e204472697665,suburb
1657,6.5,"Riverside, California, USA",38.5190734,-121.5205112,51e94c350e50615ec0599d9c46ff70424340f00103f9012777ff0800000000c00205920309526976657273696465,region
1658,5.1,"Texas, USA",31.2638905,-98.5456116,515e94ea4ceba258c0599f39eb538e433f40f00101f90102c0010000000000c0020a,region
1659,6.3,"Auckland, New Zealand",-36.852095,174.7631803,5172ae17f96bd8654059e50aef72116d42c0f00103f901bcde731100000000c002079203084175636b6c616e64,city
1660,6.2,"New York City, New York, USA",40.7127281,-74.0060152,51d9d1938d628052c0595938a4ac3a5b4440f00101f90121af020000000000c00208,city
1661,5.9,"Twentynine Palms, California, USA",34.1356915,-116.0543506,512761f07a7a035dc0592f6ccd565e114140f00101f90147b7d30000000000c00207,region
1662,2.9,"Owatonna, Minnesota, USA",44.0839937,-93.2261076,5122d8028c784e57c059f748394ec00a4640f00101f901621a020000000000c00208,region
1663,6.2,"Crestline, California, USA",34.2419509,-117.285599,514d31074147525dc0596f5e413ff81e4140f00103f901ef52ff0800000000c0020792030943726573746c696e65,region
1664,5.3,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1665,6.1,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1666,4.1,"West Point, Mississippi, USA",33.6076186,-88.6503255,514f90d8ee9e2956c0597db83f72c6cd4040f00101f901192d6d0000000000c00208,region
1667,6.2,"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",51.526895,-0.00958,51adc090d5ad9e83bf5985b69c4b71c34940c00204e203256f70656e7374726565746d61703a7374726565743a706f6c796c696e653a33373536323130,borough
1668,4.7,"San Antonio, Texas, USA",29.4246002,-98.4951405,51359bc761b09f58c05904e04499b26c3d40f00101f90174de030000000000c00208,village
1669,4.6,"Bangkok, Thailand",13.7525438,100.4934734,518a9c7411951f594059799dc36b4d812b40f00103f901b07a0c6100000000c0020792030742616e676b6f6b,city
1670,7,"East London, London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1671,3.1,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1672,4.3,"Puslinch, Ontario, Canada",43.4310278,-80.0928734,51c6ea45a3f10554c0595b5540eb2bb74540f00103f9013fb32a1c00000000c002059203085075736c696e6368,hamlet
1673,4.3,"Wilmington, North Carolina, USA",34.2257282,-77.9447107,519a2bde23767c53c059796462a9e41c4140f00101f90158bb020000000000c00208,region
1674,6.3,"Santa Clarita, California, USA",34.3916641,-118.542586,511e51a1bab9a25dc05936429a0c22324140f00101f9017b4b230000000000c00208,region
1675,3.5,"Jupiter, Florida, USA",26.9342246,-80.0942087,51ea5fed83070654c059621ee85729ef3a40f00101f901efcb010000000000c00205,region
1676,4.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1677,5.6,"Guadalupe, California, USA",34.971644,-120.5718363,519aca47f798245ec05964ada1d45e7c4140f00101f90161d9a80000000000c00207,city
1678,5,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1679,5.3,"Agoura, California, USA",34.1431615,-118.7381293,510aeeac823daf5dc059ed45b41d53124140f00103f9011648ff0800000000c0020592030641676f757261,region
1680,4.6,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1681,7,"Lulworth Cove, Weymouth, Dorset, England, UK",52.9570157,-2.3764925,51a583f57f0e0303c05918a18e7d7f7a4a40f00103f90198ef552e00000000c002059203085765796d6f757468,county
1682,3.3,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1683,4.8,"Tara National Forest, Serbia",42.267395,-87.847989,518997a77345f655c059950ed6ff39224540c00204e203266f70656e7374726565746d61703a7374726565743a706f6c796c696e653a3131343839383331,region
1684,3.6,"Atlanta, Georgia, USA",33.7489924,-84.3902644,51c2b28817fa1855c059ed79a3fbdedf4040f00101f90105d3010000000000c00208,neighbourhood
1685,4.2,"Upatoi, Georgia, USA",32.5487503,-84.7399283,51a2783afc5a2f55c059c91528733d464040f00103f901d6282d0900000000c00205920306557061746f69,region
1686,5.7,"Baton Rouge, Louisiana, USA",30.4507936,-91.1391153,51e3f7db43e7c856c059013f993567733e40f00101f9016e04020000000000c00208,region
1687,5.7,"Shortsville, New York, USA",42.9559145,-77.2206913,51c00067ce1f4e53c059d7a205685b7a4540f00101f9015aad020000000000c00208,village
1688,5.4,"Baltimore, Maryland, USA",39.2908816,-76.610759,5136afeaac162753c0590b81b79b3ba54340f00101f901e108020000000000c00208,neighbourhood
1689,5.2,"Sherman Oaks Galleria - 15301 Ventura Blvd., Sherman Oaks, Los Angeles, California, USA",34.154584,-118.466985,513eae0d15e39d5dc059103e9468c9134140f00102f901091ec02d00000000c00201e203216f70656e7374726565746d61703a76656e75653a7761792f373637353635333231,region
1690,5,"WWII Army Bunker, Belgrade, Serbia",44.8178131,20.4568974,519fa05e3af774344059c55e8319ae684640f00101f901f6a1290000000000c0020792030842656c6772616465,city
1691,6.6,"Perth, Western Australia, Australia",-31.9558964,115.8605801,51a9458ebe13f75c4059385d60a0b5f43fc0f00103f90179bebe0100000000c002079203055065727468,state
1692,6.9,"Michigan, USA",43.6211955,-84.6824346,512a2a2c02ad2b55c05910768a5583cf4540f00101f9019d87020000000000c0020a,city
1693,5.8,"Ottawa, Ontario, Canada",45.3969506,-75.6851593,51378364a6d9eb52c0595490fa46cfb24640f00103f9017b2d200100000000c002079203064f7474617761,city
1694,5.9,"Lanzarote, Canary Islands, Spain",28.225896,-16.617658,51de1caed51e9e30c059164cfc51d4393c40c0020a92031653616e7461204372757a2064652054656e6572696665e2031b77686f736f6e66697273743a726567696f6e3a3835363832383331,state
1695,6.4,"Lehighton, Pennsylvania, USA",40.8339907,-75.7135568,51a9f523eaaaed52c05986d50e35c06a4440f00101f901e0dd020000000000c00208,region
1696,6.6,"Halong Bay, Vietnam",20.9528365,107.0800003,51e40a94b91ec55a405963efc517edf33440f00101f9010bda6c0000000000c00208,county
1697,6.8,"Kiosk, Ontario, Canada",46.0925169,-78.8848341,51ae78341fa1b853c059e5e90198d70b4740f00103f90198dd265600000000c002019203054b696f736b,Not found
1698,7.9,"534 Lewis Street, Monroe, Washington, USA",47.8493206,-121.9709657,511daf684d247e5ec0594bbf8c89b6ec4740f00102f901b136833600000000c00203,region
1699,3.7,"Luxury Lodges Wales, Grandstand, Trefeglwys, Powys, Wales, UK",52.5044983,-3.5180712,51edfe678302250cc0599db1796693404a40f00103f9015ba3c50100000000c0020792030a5472656665676c777973,village
1700,5.6,"London, England, UK",51.5073219,-0.1276474,51e5af3500c056c0bf59b5858cecefc04940f00101f9014600010000000000c002089203064c6f6e646f6e,city
1701,5.1,"Melbourne, Victoria, Australia",-37.8142176,144.9631608,5141199936d21e624059efe9454838e842c0f00101f9016cca400000000000c00208,town
1702,5.1,Bulgaria,42.6073975,25.4856617,51766b3e53547c39405909168733bf4d4540f00101f9010ed8020000000000c0020b,city
1703,5.3,"Baton Rouge, Louisiana, USA",30.4507936,-91.1391153,51e3f7db43e7c856c059013f993567733e40f00101f9016e04020000000000c00208,region
1704,6.1,"Bogotá, Colombia",4.6534649,-74.0836453,51b4fdd0715a8552c059ed551ae7259d1240f00101f901cebdc40000000000c00208,neighbourhood
1705,6.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1706,4.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1707,7,"British Columbia Institute of Technology - Aerospace Technology Campus, 3800 Cessna Drive, Richmond, British Columbia, Canada",49.1853739,-123.1444102,514a3a56043ec95ec0591804fb54ba974840f00102f9015936810900000000c002019203464272697469736820436f6c756d62696120496e73746974757465206f6620546563686e6f6c6f6779202d204165726f737061636520546563686e6f6c6f67792043616d707573,suburb
1708,4.8,"Cargill Park-7700 Lotus Lane, Shreveport, Lousiana, USA",32.430541,-93.805727,5145a0fa07917357c059274badf71b374040c00204e203266f70656e7374726565746d61703a7374726565743a706f6c796c696e653a3138363437303731,region
1709,7.5,"Wilmington, North Carolina, USA",34.2257282,-77.9447107,519a2bde23767c53c059796462a9e41c4140f00101f90158bb020000000000c00208,region
1710,4.8,"Riverview, Coquitlam, British Columbia, Canada",49.2842958,-122.793281,5171e2ab1dc5b25ec059f1b105ce63a44840f00101f90153e4210000000000c00208,city
1711,4.7,"Sutton, Québec, Canada",45.1115241,-72.6186317,5135f169a9972752c059a01bf56b468e4640f00101f901d0f4780000000000c00208,region
1712,6.3,"Santa Clarita, California, USA",34.3916641,-118.542586,511e51a1bab9a25dc05936429a0c22324140f00101f9017b4b230000000000c00208,region
1713,3.8,"Ventura, California, USA",37.4210303,-122.1326739,511962abba7d885ec05902902452e4b54240f00103f901ff78ff0800000000c0020592030756656e74757261,city
1714,6.2,"Stone Street Studios, Stone Street, Miramar, Wellington, New Zealand",-41.317696,174.813219,518c2fdae305da654059f6083543aaa844c0f00102f9014358f00800000000c00201e203216f70656e7374726565746d61703a76656e75653a7761792f313439393638393633,suburb
1715,5.3,"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",43.6465663,-79.35106457,51ac2d8cd777d653c0590e993cafc2d24540f00102f901c5699c0200000000c0020192031850696e65776f6f6420546f726f6e746f2053747564696f73e203206f70656e7374726565746d61703a76656e75653a7761792f3433383035313235,city
1716,6.2,"Philadelphia, Pennsylvania, USA",39.9527237,-75.1635262,518242983677ca52c059e3cfa6d9f2f94340f00101f90176de020000000000c00208,city
1717,5.2,"Belgrade, Serbia",44.8178131,20.4568974,519fa05e3af774344059c55e8319ae684640f00101f901f6a1290000000000c0020792030842656c6772616465,city
1718,5.9,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1719,5,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1720,5,"Vancouver, British Columbia, Canada",49.2608724,-123.113952,51155454fd4ac75ec059ea364d4464a14840f00101f9019e441c0000000000c00208,neighbourhood
1721,6.8,"Mobile, Alabama, USA",30.6867339,-88.0848929,51684aa1e26e0556c059f68df9cacdaf3e40f00101f9015ee0030000000000c00208,region
1722,5.8,"Sault Ste Marie, Ontario, Canada",46.52391,-84.320068,51c11f7efe7b1455c05910069e7b0f434740f00101f901e2d1730000000000c00208,city
1723,7.1,"Montréal, Québec, Canada",45.5031824,-73.5698065,5116a3aeb5776452c0591ef6e74768c04640f00101f9016eef180000000000c00208,neighbourhood
1724,3.5,"Glendora, California, USA",34.1361187,-117.865339,51043dd4b661775dc059e06f6a566c114140f00101f901118ca90000000000c00208,city
1725,5.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1726,5.7,"Sydney, New South Wales, Australia",-33.8698439,151.2082848,512088e244aae662405903907f0b57ef40c0f00101f901f5bc570000000000c00208,municipality
1727,4.9,"Santiago de Chile, Chile",-33.4377756,-70.6504502,514e2be0f9a0a951c0594f7ee60709b840c0f00101f9010183020000000000c00208,city
1728,4.9,"Hamilton, Ontario, Canada",43.2560802,-79.8728583,51b3220fe9dcf753c0599a136a3cc7a04540f00101f9011e586b0000000000c00208,city
1729,5.1,"Hertfordshire, England, UK",51.8400523,-0.097855192,5197e56fb2090db9bf59fcb671d586eb4940f00101f901c8de000000000000c00209,village
1730,6,"North Carolina, USA",35.6729639,-79.0392919,51da5f2cc283c253c059bef15aae23d64140f00101f9012d6b030000000000c0020a,neighbourhood
1731,4.3,"Los Angeles County, California, USA",34.3155072,-118.2096814,5116e5886b6b8d5dc05986d3388a62284140f00101f901bf0c060000000000c00209,city
1732,4.6,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1733,5.8,"Manitoba Production Centre, Winnipeg, Manitoba, Canada",49.9115742,-97.1807936,51f8bf541f924b58c0594e70a076aef44840f00102f901f9bc690a00000000c0020192031a4d616e69746f62612050726f64756374696f6e2043656e747265,neighbourhood
1734,7.3,"Detroit, Michigan, USA",42.3315509,-83.0466403,513ecb9827fcc254c059cd3a8842702a4540f00101f901bf0d020000000000c00208,city
1735,5.2,Estonia,58.7523778,25.3319078,518d49dae8f754394059439e6eea4d604d40f00101f9019636010000000000c0020b,suburb
1736,5.1,"Austin, Texas, USA",30.2711286,-97.7436995,514da3c9c5986f58c059a10216af68453e40f00101f901a2ba010000000000c00208,region
1737,3,"Atlanta, Georgia, USA",33.7489924,-84.3902644,51c2b28817fa1855c059ed79a3fbdedf4040f00101f90105d3010000000000c00208,neighbourhood
1738,4.5,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1739,5.8,"2606 N. Madison Avenue, Altadena, California, USA",34.1863161,-118.1352329,51f8b5e4a7a7885dc059f01bba34d9174140f00103f90140da926d00000000c00207920308416c746164656e61,region
1740,6.5,"Mobile, Alabama, USA",30.6867339,-88.0848929,51684aa1e26e0556c059f68df9cacdaf3e40f00101f9015ee0030000000000c00208,region
1741,6.1,"Pittsburgh, Pennsylvania, USA",40.4416941,-79.9900861,5159ee16925dff53c059072ba96e89384440f00101f90189e0020000000000c00208,neighbourhood
1742,4.2,"Nebraska, USA",41.7370229,-99.5873816,516b91fea897e558c05998f331c456de4440f00101f9017077020000000000c0020a,region
1743,5.7,"Spokane, Washington, USA",47.6571934,-117.42351,51dae1afc91a5b5dc059d212d0e91ed44740f00101f9011fa0030000000000c00208,suburb
1744,6.7,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1745,5,"La Canada Flintridge, California, USA",34.1998302,-118.2005236,51e004f060d58c5dc05967e0360994194140f00101f901e2db350000000000c00208,region
1746,5.8,"Prague, Czech Republic",50.0874654,14.4212535,51ada6eb89aed72c40590a44f410320b4940f00101f9013aa5060000000000c00208,suburb
1747,5.8,"Cape Town, South Africa",-33.928992,18.417396,51317bd976da6a324059711fb935e9f640c0f00103f901de97f20100000000c002079203094361706520546f776e,suburb
1748,3.7,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1749,3.7,"Connecticut, USA",41.6500201,-72.7342163,512b2c5d66fd2e52c0590f9fcfdb33d34440f00101f901a287020000000000c0020a,city
1750,4.8,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1751,4.3,"Atlanta, Georgia, USA",33.7489924,-84.3902644,51c2b28817fa1855c059ed79a3fbdedf4040f00101f90105d3010000000000c00208,neighbourhood
1752,4.9,"Old Royal Naval College, Greenwich, London, England, UK",51.482676,-0.006687,518202efe4d3637bbf593448c153c8bd4940f00102f9015a391e0200000000c00201e203206f70656e7374726565746d61703a76656e75653a7761792f3335353335313934,city
1753,5.9,"El Dorado County California, USA",38.7574137,-120.5276129,51a79ce568c4215ec0596c859feef2604340f00101f901c10c060000000000c00209,village
1754,7.4,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1755,5.5,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1756,5.4,"Croke Park Dublin, Ireland",53.360326,-6.251006018,51fea2b9b8070119c05902f390291fae4a40f00102f9019d7a9f2100000000c0020192030a43726f6b65205061726b,city
1757,6.9,"Montreal-Mirabel Airport, Montréal, Québec, Canada",45.51518,-73.56238,512bfbae08fe6352c059d2c6116bf1c14640c0020192031c416c6f6674204d6f6e747265616c20416972706f727420486f74656ce2031667656f6e616d65733a76656e75653a39393533383236,neighbourhood
1758,5.9,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1759,5.4,"Buffalo, New York, USA",42.9383918,-78.6847515,51c498f4f7d2ab53c059d3eaf5381d784540f00103f90101b1730900000000c0020592030c426f776d616e7376696c6c65,region
1760,7.7,"Alabama, USA",33.2588817,-86.8295337,51831b841417b555c0593684190923a14040f00101f9019e78020000000000c0020a,town
1761,5.2,"Hannover, Niederachsen, Germany",52.379952,9.787455,51b324404d2d9323405960066344a2304a40c00208e2031e77686f736f6e66697273743a6c6f63616c6974793a313031373438383139,city
1762,4.1,"Montréal, Québec, Canada",45.5031824,-73.5698065,5116a3aeb5776452c0591ef6e74768c04640f00101f9016eef180000000000c00208,neighbourhood
1763,5,"Downtown, Los Angeles, California, USA",34.0428494,-118.2476732,511f86b1e0d98f5dc0599dd3d1167c054140f00101f90148c6a50000000000c00205,city
1764,6,"North Bay, Ontario, Canada",46.3092115,-79.4607617,51f62fa41e7ddd53c0590806103e94274740f00101f9019ec96c0000000000c00208,city
1765,3.9,"Greensboro, North Carolina, USA",36.0726355,-79.7919754,51238f96b9aff253c059a983bc1e4c094240f00101f90125c0020000000000c00208,region
1766,3.3,"Baton Rouge, Louisiana, USA",30.4507936,-91.1391153,51e3f7db43e7c856c059013f993567733e40f00101f9016e04020000000000c00208,region
1767,4.6,"Henderson, Nevada, USA",36.0301134,-114.9826194,5192da7a3ce3be5cc059ef1582c1da034240f00101f9018498020000000000c00208,region
1768,5.9,"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",43.6465663,-79.35106457,51ac2d8cd777d653c0590e993cafc2d24540f00102f901c5699c0200000000c0020192031850696e65776f6f6420546f726f6e746f2053747564696f73e203206f70656e7374726565746d61703a76656e75653a7761792f3433383035313235,city
1769,5.5,"Elstree Studios, Borehamwood, Hertfordshire, England, UK",51.6570349,-0.267498512,518e913a14b21ed1bf5952ea37b819d44940f00102f9013fc27a0000000000c0020192030f456c73747265652053747564696f73,town
1770,6.4,"Simon Fraser University, Burnaby, British Columbia, Canada",49.2767096,-122.917803,51160ea548bdba5ec059a03e5d386ba34840f00102f9013446180600000000c0020192031753696d6f6e2046726173657220556e6976657273697479,neighbourhood
1771,5.7,"Denbury, Devon, UK",50.5075946,-3.6602809,5138633d5a41480dc05927501fdcf8404940f00103f90140eec10100000000c0020792030744656e62757279,village
1772,2.7,"Salt Lake City, Utah, USA",40.7596198,-111.8867975,512c2b4d4ac1f85bc0597132bb383b614440f00101f9017208030000000000c00208,neighbourhood
1773,4.9,"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",43.6465663,-79.35106457,51ac2d8cd777d653c0590e993cafc2d24540f00102f901c5699c0200000000c0020192031850696e65776f6f6420546f726f6e746f2053747564696f73e203206f70656e7374726565746d61703a76656e75653a7761792f3433383035313235,city
1774,5.9,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1775,5.1,"Salem, Massachusetts, USA",42.5195292,-70.8967226,51622530e763b951c05995a8cdee7f424540f00101f901ab35240000000000c00208,region
1776,5.2,"Toronto, Ontario, Canada",43.6534817,-79.3839347,512c13d96292d853c0596a04d149a5d34540f00101f90173f2040000000000c00208,city
1777,5.7,"Marion, Illinois, USA",37.7306054,-88.9331256,51ddc36f54b83b56c059f8a34d7a84dd4240f00101f90179eb010000000000c00208,town
1778,6.1,"Frederick County, Maryland, USA",39.4608481,-77.4118135,5148a302275b5a53c0593df60e12fdba4340f00101f9010d4c0e0000000000c00209,town
1779,5.5,"The Yankee Pedlar Inn - 93 Main St, Torrington, Connecticut, USA",41.8024239,-73.1217468,51211917b3ca4752c059af038cd3b5e64440f00103f9019b43402a02000000c00203,city
1780,4.3,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1781,5.9,"New Orleans, Louisiana, USA",29.9759983,-90.0782127,517028d76f018556c0599c734b06dbf93d40f00101f9012d03020000000000c00208,region
1782,5.8,"Daejon, South Korea",36.3496,127.3848,510de02d90a0d85f40593f575bb1bf2c4240f00101f901a0db230000000000c00208,city
1783,4.7,"Mexico City, Distrito Federal, Mexico",19.4326296,-99.1331785,51f1811dff85c858c05914483fd0c06e3340f00101f9014a00150000000000c00208,neighbourhood
1784,6,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1785,4.3,"Sofia, Bulgaria",42.6977028,23.3217359,51fa72b0485d52374059f0294a534e594540f00101f901dd5a410000000000c00208920305536f666961,city
1786,6.7,"New Orleans. Louisiana, USA",29.9759983,-90.0782127,517028d76f018556c0599c734b06dbf93d40f00101f9012d03020000000000c00208,region
1787,4.5,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
1788,4.7,"Southern Highlands, NSW, Australia",-32.494981,146.586903,5194ddcce8c752624059199293895b3f40c0c0020a92030f4e657720536f7574682057616c6573e2031b77686f736f6e66697273743a726567696f6e3a3835363831353435,state
1789,6.5,"Los Angeles, California, USA",34.0536909,-118.242766,512ba5677a898f5dc059e1cbe957df064140f00101f901ff29030000000000c00208,city
